N;REGION;PREFECTURE;CANTON;LOCALITE;INFRASTRUCTURE;SECTEUR;TYPE;STATUT;ETAT;LATITUDE;LONGITUDE;ALTITUDE
6044;MARITIME;GOLFE;AGOENYIVE;SOGBOSSITO;COMPLEXE SCOLAIRE PATER VOLUNTAS;EDUCATION;JARDIN D’ENFANT;PRIVE;Bon;6,249669;1,173486;56.122192
6050;MARITIME;GOLFE;AGOENYIVE;SOGBOSSITO;"COMPLEX SCOLAIRE ""LE SAUVEUR""";EDUCATION;JARDIN D’ENFANT;PRIVE;Bon;6,250325;1,176646;52.036743
6052;MARITIME;GOLFE;AGOENYIVE;AGOE LOGOPE;COMPLEXE SCOLAIRE EFRATO;EDUCATION;JARDIN D’ENFANT;PRIVE;Bon;6,232997;1,153535;55.160889
6054;MARITIME;GOLFE;AGOENYIVE;AGOE LOGOPE;ECOLE PRIVEE LAÏQUE ST ANTOINE;EDUCATION;JARDIN D’ENFANT;PRIVE;Bon;6,248133;1,147227;49.873779
6057;MARITIME;GOLFE;AGOENYIVE;AGOE LOGOPE;COMPLEXE SCOLAIRE NANDABA;EDUCATION;JARDIN D’ENFANT;PRIVE;Bon;6,233194;1,173076;49.873779
6061;MARITIME;GOLFE;AGOENYIVE;AGOE LOGOPE;COMPLEXE SCOLAIRE LA FABIENNE III;EDUCATION;JARDIN D’ENFANT;PRIVE;Bon;6,233906;1,160386;49.633423
6067;MARITIME;GOLFE;AGOENYIVE;AGOE LOGOPE;"COMPLEXE SCOLAIRE ""LA RUSEE""";EDUCATION;JARDIN D’ENFANT;PRIVE;Bon;6,234579;1,165737;56.122192
6072;MARITIME;GOLFE;AGOENYIVE;AGOE LOGOPE;"COMPLEXE SCOLAIRE ""KULLA";EDUCATION;JARDIN D’ENFANT;PRIVE;Bon;6,230768;1,175469;44.346313
6076;MARITIME;GOLFE;AGOENYIVE;KOVE;COMPLEXE SCOLAIRE PPE INFORMATIQUE;EDUCATION;JARDIN D’ENFANT;PRIVE;Bon;6,259328;1,16252;57.083496
6081;MARITIME;GOLFE;AGOENYIVE;LEGBASSITO-MADZIKPETO;"ECOLE PRIVEE LAÏQUE ""LA PRINCESSE""";EDUCATION;JARDIN D’ENFANT;PRIVE;Bon;6,269981;1,148467;63.57251
6091;MARITIME;GOLFE;AGOENYIVE;KOVE;"ECOLE PRIVEE LAÏQUE ""LES SOMMITES""";EDUCATION;JARDIN D’ENFANT;PRIVE;Bon;6,245421;1,153062;59.006104
6092;MARITIME;GOLFE;AGOENYIVE;KOVE;"COMPLEXE SCOLAIRE ""LA PAROLE""";EDUCATION;JARDIN D’ENFANT;PRIVE;Bon;6,245915;1,16364;52.75769
6095;MARITIME;GOLFE;AGOENYIVE;KOVE;"COMPLEXE SCOLAIRE ""LE ROSSIGNOL""";EDUCATION;JARDIN D’ENFANT;PRIVE;Bon;6,258442;1,151869;41.702515
6099;MARITIME;GOLFE;SANGUERA;SANGUERA;"ECOLE PRIVEE LAÏQUE ""AYIKA""";EDUCATION;JARDIN D’ENFANT;PRIVE;Bon;6,243846;1,135185;57.323853
6106;MARITIME;GOLFE;SANGUERA;SANGUERA;ECOLE PRIVEE SANTA MARIA GORETTI;EDUCATION;JARDIN D’ENFANT;CONFESSIONNEL;Bon;6,227229;1,104262;56.362549
6110;MARITIME;GOLFE;SANGUERA;ATHIEME;"COMPLEXE SCOLAIRE ""MON ESPOIR""";EDUCATION;JARDIN D’ENFANT;PRIVE;Bon;6,251476;1,139418;53.478638
6113;MARITIME;GOLFE;SANGUERA;AMADENTA;"COMPLEXE SCOLAIRE ""LA FELICITE""";EDUCATION;JARDIN D’ENFANT;PRIVE;Bon;6,241841;1,142448;58.765747
6116;MARITIME;GOLFE;SANGUERA;ZOPOMAHE;"COMPLEXE SCOLAIRE ""UNIVERS BETSALEEL""";EDUCATION;JARDIN D’ENFANT;PRIVE;Bon;6,236037;1,13614;49.15271
6120;MARITIME;GOLFE;VAKPOSSITO;TELESSOU/TELESSOU;"INSTITUT SCOLAIRE ""FOYER DE REUSSITE""";EDUCATION;JARDIN D’ENFANT;PRIVE;Bon;6,2195;1,17526;53.478638
6122;MARITIME;GOLFE;VAKPOSSITO;TELESSOU/TELESSOU;"ECOLE ""LA DELIVRANCE""";EDUCATION;JARDIN D’ENFANT;PRIVE;Bon;6,21744;1,175676;50.114136
6123;MARITIME;GOLFE;VAKPOSSITO;AVEDJI TELESSOU/AVEDJI TELESSOU;"INSTITUT D'EDUCATION ""LE SEIGNEUR""";EDUCATION;JARDIN D’ENFANT;PRIVE;Bon;6,214897;1,177525;45.788208
6135;MARITIME;GOLFE;AGOENYIVE;LOGOPE KPATEFI;ECOLE MATERNELLE PEACE AND LOVE;EDUCATION;JARDIN D’ENFANT;PRIVE;Bon;6,226749;1,175882;47.951172
6137;MARITIME;GOLFE;AGOENYIVE;LOGOPE KPATEFI;CSET MA PATRIE (MATERNELLE);EDUCATION;JARDIN D’ENFANT;PRIVE;Bon;6,22539;1,187847;45.307495
6142;MARITIME;GOLFE;AGOENYIVE;GNAMASSIGAN ZOGBEGAN;ECOLE LE  BENI JARDIN D'ENFANT LAÏQUE;EDUCATION;JARDIN D’ENFANT;PRIVE;Bon;6,262333;1,181401;26.321533
6148;MARITIME;GOLFE;AGOENYIVE;GNAMASSIGAN;COMPLEXE SCOLAIRE LA CROYANCE;EDUCATION;JARDIN D’ENFANT;PRIVE;Bon;6,256109;1,17851;46.028564
6154;MARITIME;GOLFE;AGOENYIVE;GNAMASSIGAN ZOGBEGAN;COMPLEXE SCOLAIRE LES PERSEVERANTS;EDUCATION;JARDIN D’ENFANT;PRIVE;Bon;6,267155;1,177306;25.119995
6159;MARITIME;GOLFE;LEGBASSITO;LEGBASSITO;COMPLEXE SCOLAIRE LA LUMIERE;EDUCATION;JARDIN D’ENFANT;PRIVE;Bon;6,276361;1,149652;48.912476
6160;MARITIME;GOLFE;LEGBASSITO;LEGBASSITO;COMPLEXE SCOLAIRE LES ELITES DE DEMAIN;EDUCATION;JARDIN D’ENFANT;PRIVE;Bon;6,266057;1,15795;48.191528
6164;MARITIME;GOLFE;LEGBASSITO;MADJIKPETO;COMPLEXE SCOLAIRE LA FABIENNE;EDUCATION;JARDIN D’ENFANT;PRIVE;Bon;6,258985;1,141707;55.160889
6166;MARITIME;GOLFE;LEGBASSITO;SIN KOPE;ECOLE PRIVEE LAÏQUE REGO;EDUCATION;JARDIN D’ENFANT;PRIVE;Bon;6,277528;1,155946;47.710815
6171;MARITIME;GOLFE;LEGBASSITO;WOULISSIME;COMPLEXE SCOLAIRE JABOK II;EDUCATION;JARDIN D’ENFANT;PRIVE;Bon;6,264321;1,160698;61.649902
6177;MARITIME;GOLFE;LEGBASSITO;AHONKPE;COMPLEXE SCOLAIRE ASSEBOU;EDUCATION;JARDIN D’ENFANT;PRIVE;Bon;6,26388;1,164253;52.997925
6180;MARITIME;GOLFE;LEGBASSITO;AHONKPE;COMPLEXE SCOLAIRE LES LAUREATS;EDUCATION;JARDIN D’ENFANT;PRIVE;Bon;6,265234;1,165196;51.075317
6182;MARITIME;GOLFE;LEGBASSITO;LEGBASSITO;COMPLEXE SCOLAIRE GENERATION OBAMA;EDUCATION;JARDIN D’ENFANT;PRIVE;Bon;6,267498;1,156721;52.517334
6183;MARITIME;GOLFE;LEGBASSITO;DOVADJIN;COMPLEXE SCOLAIRE LA GRACE DU CHRIST;EDUCATION;JARDIN D’ENFANT;PRIVE;Bon;6,268708;1,137618;61.169189
6185;MARITIME;GOLFE;LEGBASSITO;DOVADJIN;COMPLEXE SCOLAIRE LES ENARQUES;EDUCATION;JARDIN D’ENFANT;PRIVE;Bon;6,268007;1,144261;58.285156
6196;MARITIME;GOLFE;SANGUERA;KLIKAME;COMPLEXE SCOLAIRE LE RÔNIER;EDUCATION;JARDIN D’ENFANT;PRIVE;Bon;6,249188;1,111812;54.199585
6201;MARITIME;GOLFE;SANGUERA;DANGBESSITO;ECOLE PRIVEE LAÏQUE LA CLE;EDUCATION;JARDIN D’ENFANT;PRIVE;Bon;6,253241;1,114123;50.594727
6207;MARITIME;GOLFE;SANGUERA;KLIKAME;COLLEGE ST CHARBEL;EDUCATION;JARDIN D’ENFANT;PRIVE;Bon;6,248277;1,113922;53.718994
6211;MARITIME;GOLFE;VAKPOSSITO;AVEDJI;INSTITUT SCOLAIRE AMEN AKPE KO (ISAK);EDUCATION;JARDIN D’ENFANT;PRIVE;Bon;6,198804;1,177361;42.663818
6214;MARITIME;GOLFE;VAKPOSSITO;ELEVAGNON;COMPLEXE SCOLAIRE LA TEMPERANCE;EDUCATION;JARDIN D’ENFANT;PRIVE;Bon;6,211024;1,171387;43.144531
6215;MARITIME;GOLFE;VAKPOSSITO;AVEDJI;EPL EMULATION;EDUCATION;JARDIN D’ENFANT;PRIVE;Bon;6,198664;1,175113;45.307495
6216;MARITIME;GOLFE;VAKPOSSITO;AVEDJI;ECOLE PRIVEE MISERICORDE DIVINE;EDUCATION;JARDIN D’ENFANT;PRIVE;Bon;6,204355;1,174564;42.183228
6218;MARITIME;GOLFE;VAKPOSSITO;AVEDJI;COMPLEXE SCOLAIRE LA RELEVE II;EDUCATION;JARDIN D’ENFANT;PRIVE;Bon;6,200501;1,180525;40.981567
6227;MARITIME;GOLFE;AGOENYIVE;AGOE-DEMAKPOE;ECOLE PRIVEE LAIQUE LA VICTOIRE;EDUCATION;JARDIN D’ENFANT;PRIVE;Bon;6,241727;1,202315;36.175049
6229;MARITIME;GOLFE;AGOENYIVE;AGOE-DEMAKPOE;ECOLE PRIVEE LAIQUE LA SAINTETE;EDUCATION;JARDIN D’ENFANT;PRIVE;Bon;6,246782;1,199303;30.407227
6230;MARITIME;GOLFE;AGOENYIVE;AGOE-DEMAKPOE;"ECOLE PRIVEE LAIQUE ""ETOILE BLEUE""";EDUCATION;JARDIN D’ENFANT;PRIVE;Bon;6,243676;1,197053;38.097656
6235;MARITIME;GOLFE;AGOENYIVE;AGOE -ZONGO;EPP AGOE-ZONGO (AOUSSA);EDUCATION;JARDIN D’ENFANT;PUBLIC;Bon;6,257345;1,205;25.600586
6241;MARITIME;GOLFE;AGOENYIVE;ZONGO ZILIDJI;CAMPLEXE SCOLAIRE MERVEILLE 7;EDUCATION;JARDIN D’ENFANT;PRIVE;Bon;6,261165;1,201543;22.476318
6243;MARITIME;GOLFE;AGOENYIVE;AGOE-ZONGO;ECOLE PRILAIRE PRIVEE LAIQUE IDEAL;EDUCATION;JARDIN D’ENFANT;PRIVE;Bon;6,246988;1,204728;17.189209
6245;MARITIME;GOLFE;AGOENYIVE;AGOE-ZONGO;COMPLEXE SCOLAIRE ISLAMIQUE FRANCO ARABE;EDUCATION;JARDIN D’ENFANT;PRIVE;Bon;6,263465;1,200285;20.553711
6248;MARITIME;GOLFE;AGOENYIVE;AGOE-ZONGO;COMPLEXE SCOLAIRE ISLAMIQUE;EDUCATION;JARDIN D’ENFANT;CONFESSIONNEL;Bon;6,25586;1,203885;24.639282
6251;MARITIME;GOLFE;AGOENYIVE;AGOE-ZONGO;COMPLEXE SCOLAIRE DORKENOO;EDUCATION;JARDIN D’ENFANT;PRIVE;Bon;6,256473;1,200048;21.755371
6254;MARITIME;GOLFE;AGOENYIVE;AGOE;COMMPLEXE SCOLAIRE GOOD BLESS;EDUCATION;JARDIN D’ENFANT;PRIVE;Bon;6,229872;1,203338;43.865479
6256;MARITIME;GOLFE;AGOENYIVE;AGOE;COMPLEXE SCOLAIRE LE LEVANT;EDUCATION;JARDIN D’ENFANT;PRIVE;Bon;6,238778;1,206313;36.175049
6270;MARITIME;GOLFE;AGOENYIVE;AGOE;COMPLEXE SCOLAIRE LA FABIENNEII D'AGOE CENTRE;EDUCATION;JARDIN D’ENFANT;PRIVE;Bon;6,228389;1,205482;45.547852
6272;MARITIME;GOLFE;AGOENYIVE;AGOE;COMPLEXE SCOLAIRE LE SAPIN;EDUCATION;JARDIN D’ENFANT;PRIVE;Bon;6,231932;1,204147;51.315674
6277;MARITIME;GOLFE;AGOENYIVE;AGOE;INSTITUT SCOLAIRE PRIVE ADMIRABLE;EDUCATION;JARDIN D’ENFANT;PRIVE;Bon;6,230533;1,208097;44.826904
6281;MARITIME;GOLFE;AGOENYIVE;AGOE;EPL LA PROVIDENCE;EDUCATION;JARDIN D’ENFANT;PRIVE;Bon;6,23038;1,208772;53.718994
6282;MARITIME;GOLFE;AGOENYIVE;AGOE;EPL J. SHALOM;EDUCATION;JARDIN D’ENFANT;PRIVE;Bon;6,233245;1,204305;41.462158
6284;MARITIME;GOLFE;AGOENYIVE;AGOE;COMPLEXE SCOLAIRE SALOMON;EDUCATION;JARDIN D’ENFANT;CONFESSIONNEL;Bon;6,235409;1,202829;36.175049
6288;MARITIME;GOLFE;BAGUIDA;BAGUIDA EFIYOCOME;EPP BAGUIDA II;EDUCATION;JARDIN D’ENFANT;PUBLIC;Bon;6,170248;1,325173;16.708496
6290;MARITIME;GOLFE;BAGUIDA;BAGUIDA CENTRE;EPP BAGUIDA CENTRE;EDUCATION;JARDIN D’ENFANT;PUBLIC;Bon;6,167741;1,323785;14.785889
6293;MARITIME;GOLFE;BAGUIDA;BAGUIDA;INSTITUT SCOLAIRE ST NICOLAS;EDUCATION;JARDIN D’ENFANT;PRIVE;Bon;6,178313;1,324005;10.700195
6299;MARITIME;GOLFE;BAGUIDA;BAGUIDA;COMPLEXE SCOLAIRE LA POUSSETTE;EDUCATION;JARDIN D’ENFANT;PRIVE;Bon;6,173943;1,321632;13.343994
6300;MARITIME;GOLFE;BAGUIDA;BAGUIDA;COMPLEXE SCOLAIRE GERMAK;EDUCATION;JARDIN D’ENFANT;PRIVE;Bon;6,182418;1,32542;25.600586
6306;MARITIME;GOLFE;BAGUIDA;DEVEGO;EPL AGNUS DEI;EDUCATION;JARDIN D’ENFANT;PRIVE;Bon;6,188971;1,352746;17.910156
6309;MARITIME;GOLFE;BAGUIDA;DEVEGO;COMPLEXE SCOLAIRE PASSAH;EDUCATION;JARDIN D’ENFANT;PRIVE;Bon;6,185419;1,339605;20.313354
6310;MARITIME;GOLFE;BAGUIDA;DEVEGO;CENTRE D'EDUCATION ANYASA;EDUCATION;JARDIN D’ENFANT;PRIVE;Bon;6,181887;1,338059;13.824585
6312;MARITIME;GOLFE;BAGUIDA;BAGUIDA LOMNAVA;ENSEIGNEMENT MODERNE ET TECHNIQUE LE TRESOR;EDUCATION;JARDIN D’ENFANT;PRIVE;Bon;6,186099;1,317149;17.189209
6324;MARITIME;GOLFE;BAGUIDA;ADAMAVO/ADAMAVO;COMPLEXE SCOLAIRE JOSEI TODA;EDUCATION;JARDIN D’ENFANT;PRIVE;Bon;6,167166;1,317284;11.901855
6328;MARITIME;GOLFE;BAGUIDA;ADAMAVO/ADAMAVO;INSTITUT SCOLAIRE DAMTE;EDUCATION;JARDIN D’ENFANT;PRIVE;Bon;6,17699;1,300866;11.661621
6333;MARITIME;GOLFE;BAGUIDA;ABLODESSIKO;ECOLE PRIVEE LAIQUE JUILLET;EDUCATION;JARDIN D’ENFANT;PRIVE;Bon;6,175802;1,313998;15.747192
6336;MARITIME;GOLFE;BAGUIDA;ABLODESSIKO;ECOLE PRIMAIRE CATHOLIQUE ABLODESSIKO;EDUCATION;JARDIN D’ENFANT;CONFESSIONNEL;Bon;6,175978;1,314072;18.631104
6340;MARITIME;GOLFE;BAGUIDA;BAGUIDA;COMPLEXE SCOLAIRE BEGONIA;EDUCATION;JARDIN D’ENFANT;PRIVE;Bon;6,173132;1,327758;15.747192
6345;MARITIME;GOLFE;BAGUIDA;ADAMAVO/ADAMAVO;EPL JERUSALEM;EDUCATION;JARDIN D’ENFANT;PRIVE;Bon;6,177465;1,302467;16.708496
6348;MARITIME;GOLFE;BAGUIDA;MAYACOPE;EPL ST AGAPIT;EDUCATION;JARDIN D’ENFANT;PRIVE;Bon;6,179854;1,313331;15.266602
6349;MARITIME;GOLFE;BAGUIDA;ADAMAVO/ADAMAVO;INSTITUT PRIVE LAIQUE ROSE MYSTIQUE;EDUCATION;JARDIN D’ENFANT;PRIVE;Bon;6,183513;1,31562;13.584351
6351;MARITIME;GOLFE;BAGUIDA;ADAMAVO/ADAMAVO;EPP EAU VIVE;EDUCATION;JARDIN D’ENFANT;PRIVE;Bon;6,170826;1,314583;16.708496
6353;MARITIME;GOLFE;BAGUIDA;ADAMAVO/ADAMAVO;EPP ADAMAVOCOPE;EDUCATION;JARDIN D’ENFANT;PUBLIC;Bon;6,174185;1,304677;16.227905
6357;MARITIME;GOLFE;BAGUIDA;MAYACOPE;EPL DZIDULA;EDUCATION;JARDIN D’ENFANT;PRIVE;Bon;6,177618;1,315338;16.227905
6361;MARITIME;GOLFE;BAGUIDA;MAYACOPE;INSTITUT SCOLAIRE LA ROSEE DU CIEL;EDUCATION;JARDIN D’ENFANT;PRIVE;Bon;6,179825;1,313658;12.622925
6369;MARITIME;GOLFE;SANGUERA;ATTIDJIN;EPP ATTIDJIN;EDUCATION;JARDIN D’ENFANT;PUBLIC;Bon;6,240165;1,099766;43.384766
6372;MARITIME;GOLFE;SANGUERA;KLEME;ECOLE PRIVEE LES LUMIERES;EDUCATION;JARDIN D’ENFANT;PRIVE;Bon;6,229993;1,12408;48.191528
6375;MARITIME;GOLFE;SANGUERA;KLEME;ECOLE PRIVEE LAIQUE LES MIRACLES DE YAHVE;EDUCATION;JARDIN D’ENFANT;PRIVE;Bon;6,229036;1,128127;51.55603
6377;MARITIME;GOLFE;SANGUERA;KLEME;ECOLE PRIVEE FLEURON;EDUCATION;JARDIN D’ENFANT;PRIVE;Bon;6,220721;1,131993;46.509155
6383;MARITIME;GOLFE;SANGUERA;TOTCHOIGNI;COMPLEXE SCOLAIRE ELEVE RACHETE DE DIEU;EDUCATION;JARDIN D’ENFANT;PRIVE;Bon;6,233016;1,111908;53.718994
6384;MARITIME;GOLFE;SANGUERA;KLEME;ECOLE CATHOLIQUE SACRE CŒUR DE JESUS;EDUCATION;JARDIN D’ENFANT;CONFESSIONNEL;Bon;6,227105;1,131376;49.393066
6388;MARITIME;GOLFE;TOGBLEKOPE;TOGBLECOPE;COMPLEXE SCOLAIRE LE PRESTIGE;EDUCATION;JARDIN D’ENFANT;PRIVE;Bon;6,279528;1,209455;25.600586
6392;MARITIME;GOLFE;TOGBLEKOPE;TOGBLECOPE;COMPLEXE SCOLAIRE PRIVE LAIC LE PILIER;EDUCATION;JARDIN D’ENFANT;PRIVE;Bon;6,276731;1,204319;21.27478
6393;MARITIME;GOLFE;TOGBLEKOPE;TOGBLE-DEGOME;COMPLEXE SCOLAIRE BON SAMARITAIN;EDUCATION;JARDIN D’ENFANT;PRIVE;Bon;6,268319;1,199215;24.639282
6395;MARITIME;GOLFE;TOGBLEKOPE;TOGBLE-DEGOME;COMPLEXE SCOLAIRE CORNICHE;EDUCATION;JARDIN D’ENFANT;PRIVE;Bon;6,268551;1,200953;24.879639
6402;MARITIME;GOLFE;TOGBLEKOPE;ALINKA;ECOLE PRIVEE LAIQUE BON BERGER;EDUCATION;JARDIN D’ENFANT;PRIVE;Bon;6,278371;1,19345;22.476318
6403;MARITIME;GOLFE;TOGBLEKOPE;TOGBLE-ALINKA;COMPLEXE SCOLAIRE LE VETO DE TOGBLE ALINKA;EDUCATION;JARDIN D’ENFANT;PRIVE;Bon;6,272564;1,194627;20.07312
6404;MARITIME;GOLFE;TOGBLEKOPE;ALINKA;ECOLE PRIVEE LAIQUE LOMETO;EDUCATION;JARDIN D’ENFANT;PRIVE;Bon;6,281128;1,193557;23.197388
6405;MARITIME;GOLFE;TOGBLEKOPE;ALINKA;EPP D'ALINKA;EDUCATION;JARDIN D’ENFANT;PUBLIC;Bon;6,280358;1,189878;21.27478
6408;MARITIME;GOLFE;TOGBLEKOPE;TOGBLE-AFOUIN;EPP DE TOGBLE-AFOUIN;EDUCATION;JARDIN D’ENFANT;PUBLIC;Bon;6,274005;1,20473;18.87146
6413;MARITIME;GOLFE;VAKPOSSITO;KOHE;ECOLE PRIVEE LES ENFANTS DU MONDE;EDUCATION;JARDIN D’ENFANT;PRIVE;Bon;6,219931;1,136868;46.989868
6415;MARITIME;GOLFE;VAKPOSSITO;KOHE;ECOLE PRIVEE ROSA PARKIS;EDUCATION;JARDIN D’ENFANT;PRIVE;Bon;6,217232;1,137615;45.067261
6417;MARITIME;GOLFE;VAKPOSSITO;KOHE;EPP KOHE;EDUCATION;JARDIN D’ENFANT;PUBLIC;Bon;6,22055;1,138471;46.268921
6419;MARITIME;GOLFE;VAKPOSSITO;ATIGANGOME;CENTRE ISLAMIQUE AL SALAER;EDUCATION;JARDIN D’ENFANT;CONFESSIONNEL;Bon;6,209896;1,142421;43.865479
6422;MARITIME;GOLFE;VAKPOSSITO;LOKOGOME;INSTITUT SCOLAIRE PRIVE TECHNIQUE JEAN DE DIEU;EDUCATION;JARDIN D’ENFANT;PRIVE;Bon;6,213623;1,143241;42.423584
6424;MARITIME;GOLFE;VAKPOSSITO;KOHE;ECOLE PRIVEE LE RESSUSCITE;EDUCATION;JARDIN D’ENFANT;PRIVE;Bon;6,215075;1,137613;46.509155
6428;MARITIME;GOLFE;VAKPOSSITO;ATIGANGOME;INSTITUT SCOLAIRE LES AS;EDUCATION;JARDIN D’ENFANT;PRIVE;Bon;6,209248;1,141297;46.028564
6433;LOME COMMUNE;ARRONDISSEMENT IV;HANOUKOPE;HANOUKOPE;EPC CATHOLIQUE ST ANTOINE DE PADOUE;EDUCATION;JARDIN D’ENFANT;CONFESSIONNEL;Bon;6,136214;1,216102;11.421265
6436;LOME COMMUNE;ARRONDISSEMENT IV;HANOUKOPE;HANOUKOPE;EPC ST ANTOINE DE PADOUE /B;EDUCATION;JARDIN D’ENFANT;CONFESSIONNEL;Bon;6,136006;1,216694;14.305298
6438;MARITIME;GOLFE;AFLAO-SAGBADO;AFLAO-SAGBODO;ECOLE  PRIVEE AMESIKA DE GBOMAME;EDUCATION;JARDIN D’ENFANT;PRIVE;Bon;6,20413;1,128494;35.213745
6439;MARITIME;GOLFE;AFLAO-SAGBADO;AFLAO-SAGBODO;INSTITUT SCOLAIRE JOHN WESLEY;EDUCATION;JARDIN D’ENFANT;PRIVE;Bon;6,204001;1,12694;34.973389
6443;MARITIME;GOLFE;AFLAO-SAGBADO;AFLAO-SAGBODO;COMPLEXE SCOLAIRE BORDJO;EDUCATION;JARDIN D’ENFANT;PRIVE;Bon;6,206119;1,133978;40.500977
6447;MARITIME;GOLFE;AFLAO-SAGBADO;AFLAO-SAGBADO;ECOLE  EVANGELIQUE AFLAO-APEDOKOE;EDUCATION;JARDIN D’ENFANT;PUBLIC;Bon;6,208289;1,126889;27.523193
6451;MARITIME;GOLFE;AFLAO-SAGBADO;AFLAO-SAGBADO;ECOLE  PRIVEE LAIQUE LA CASCADE;EDUCATION;JARDIN D’ENFANT;PRIVE;Bon;6,216961;1,12541;45.067261
6456;MARITIME;GOLFE;AFLAO-SAGBADO;AFLAO-SAGBODO;COMPLEXE  SCOLAIRE MARANATHA;EDUCATION;JARDIN D’ENFANT;PRIVE;Bon;6,212635;1,129167;37.8573
6461;MARITIME;GOLFE;AGOENYIVE;AGOE-ADOUGBA;COMPLEXE SCOLAIRE ESPERANCE;EDUCATION;JARDIN D’ENFANT;PRIVE;Bon;6,22738;1,224392;26.802246
6462;MARITIME;GOLFE;AGOENYIVE;AGOENYIVE;COMPLEXE SCOLAIRE BOX BERG;EDUCATION;JARDIN D’ENFANT;PRIVE;Bon;6,227971;1,22044;32.329834
6466;MARITIME;GOLFE;AGOENYIVE;AGOE CHAMP DE TIR;COMPLEXE SCOLAIRE DAROU-SALAM;EDUCATION;JARDIN D’ENFANT;CONFESSIONNEL;Bon;6,233875;1,229059;16.46814
6469;MARITIME;GOLFE;AGOENYIVE;AGOE CHAMP DE TIR;ECOLE PRIVEE LA CONSOLATION DIVINE;EDUCATION;JARDIN D’ENFANT;PRIVE;Bon;6,237681;1,225329;16.708496
6471;MARITIME;GOLFE;SANGUERA;ZANGUERA;ECOLE MATERNALLE  ET PRIMAIRE LE PARADIS DES ENFANTS;EDUCATION;JARDIN D’ENFANT;PRIVE;Bon;6,23092;1,110221;45.788208
6473;MARITIME;GOLFE;SANGUERA;ZANGUERA;ECOLE PRIMAIRE LAIQUE LE COURAGE;EDUCATION;JARDIN D’ENFANT;PRIVE;Bon;6,226887;1,114194;45.067261
6478;MARITIME;GOLFE;SANGUERA;ZANGUERA;INSTITUT SCOLAIRE SANTA MARIA;EDUCATION;JARDIN D’ENFANT;PRIVE;Bon;6,231483;1,10378;48.191528
6481;MARITIME;GOLFE;TOGBLEKOPE;DIKAME;COMPLEXE SCOLAIRE LE GUIDE;EDUCATION;JARDIN D’ENFANT;PRIVE;Bon;6,244076;1,230391;20.553711
6485;MARITIME;GOLFE;TOGBLEKOPE;FIDOKPUI;ECOLE PRIVEE SAINT CHARBEL;EDUCATION;JARDIN D’ENFANT;PRIVE;Bon;6,256775;1,22428;18.87146
6488;MARITIME;GOLFE;TOGBLEKOPE;DICAME;COMPLEXE SCOLAIRE DIANE;EDUCATION;JARDIN D’ENFANT;PRIVE;Bon;6,243123;1,227815;22.235962
6492;MARITIME;GOLFE;BAGUIDA;AVEPEZO;ECOLE PRIMAIRE SAINT JOSEPH AVEPEZO;EDUCATION;JARDIN D’ENFANT;CONFESSIONNEL;Bon;6,170229;1,342738;24.158569
6495;MARITIME;GOLFE;BAGUIDA;KPOGAN;JARDIN D'ENFANT KPOGAN  LAMBOU;EDUCATION;JARDIN D’ENFANT;PRIVE;Bon;6,189373;1,376592;12.142334
6496;MARITIME;GOLFE;BAGUIDA;KPOGAN;INSTITUT SAINT ESPRIT KPOGAN;EDUCATION;JARDIN D’ENFANT;PRIVE;Bon;6,18878;1,377863;19.592407
6502;MARITIME;GOLFE;BAGUIDA;AGODEKA;COMPLEXE SCOLAIRE LEADER STAR;EDUCATION;JARDIN D’ENFANT;PRIVE;Bon;6,186704;1,361132;11.661621
6520;MARITIME;GOLFE;AFLAO-SAGBADO;WONYOME;EPP WONYOME;EDUCATION;JARDIN D’ENFANT;PUBLIC;Bon;6,190541;1,151162;33.771729
6528;MARITIME;GOLFE;SANGUERA;SANGUERA;ECOLE CENTRALE DE SANGUERA;EDUCATION;JARDIN D’ENFANT;PUBLIC;Bon;6,230634;1,115124;52.75769
6529;MARITIME;GOLFE;SANGUERA;SANGUERA;COMPLEXE SCOLAIRE DIPLOMATE;EDUCATION;JARDIN D’ENFANT;PRIVE;Bon;6,232968;1,113233;50.835083
6531;LOME COMMUNE;ARRONDISSEMENT II;HEDZRANAWOE;HEDZRANAWOE;BEGINNERS TRAINNING CENTER INTERNATIONAL SCHOOL;EDUCATION;JARDIN D’ENFANT;PRIVE;Bon;6,186103;1,246746;35.454102
6534;LOME COMMUNE;ARRONDISSEMENT II;HEDZRANAWOE;HEDZRANAWOE;COMPLEXE SCOLAIRE AIME CESAIRE;EDUCATION;JARDIN D’ENFANT;PUBLIC;;6,17707;1,2351;
6540;LOME COMMUNE;ARRONDISSEMENT II;HEDZRANAWOE;HEDZRANAWOE;COMPLEXE SCOLAIRE FK;EDUCATION;JARDIN D’ENFANT;PUBLIC;;6,18118;1,23762;
6543;LOME COMMUNE;ARRONDISSEMENT II;HEDZRANAWOE;HEDZRANAWOE;COMPLEXE SCOLAIRE FRUSQUETTE-KISITO;EDUCATION;JARDIN D’ENFANT;PUBLIC;;6,18117;1,23812;
6547;LOME COMMUNE;ARRONDISSEMENT II;HEDZRANAWOE;HEDZRANAWOE;ECOLE PRIVEE LAÏQUE AYESSOU;EDUCATION;JARDIN D’ENFANT;PUBLIC;;6,19102;1,2409;
