N;REGION;PREFECTURE;CANTON;LOCALITE;INFRASTRUCTURE;SECTEUR;TYPE;STATUT;ETAT;LATITUDE;LONGITUDE;ALTITUDE
6233;MARITIME;GOLFE;AGOENYIVE;AGOE-ZONGO;COMPLEXE SCOLAIRE ISLAMIQUE;EDUCATION;CEG;CONFESSIONNEL;Bon;6,25548;1,205021;21.27478
6237;MARITIME;GOLFE;AGOENYIVE;AGOE-DEMAKPOE;"ECOLE PRIVEE LAIQUE ""ETOILE BLEU""";EDUCATION;CEG;PRIVE;Bon;6,243684;1,197249;37.8573
6240;MARITIME;GOLFE;AGOENYIVE;ZONGO ZILIDJI;COMPLEXE SCOLAIRE MERVEILLE 7;EDUCATION;CEG;PRIVE;Bon;6,261149;1,201506;20.794067
6246;MARITIME;GOLFE;AGOENYIVE;AGOE-ZONGO;COMPLEXE SCOLAIRE DORKENOO;EDUCATION;CEG;PRIVE;Bon;6,256456;1,200013;24.158569
6257;MARITIME;GOLFE;AGOENYIVE;AGOE;COMPLEXE SCOLAIRE LE LEVANT;EDUCATION;CEG;PRIVE;Bon;6,238437;1,206401;39.779907
6259;MARITIME;GOLFE;AGOENYIVE;AGOE;COMPLEXE SCOLAIRE LA REFERENCE;EDUCATION;CEG;PRIVE;Bon;6,239979;1,204484;34.492798
6262;MARITIME;GOLFE;AGOENYIVE;AGOE -ZONGO;COMPLEXE SCOLAIRE MON DEVOIR;EDUCATION;CEG;PRIVE;Bon;6,257938;1,207419;22.957031
6265;MARITIME;GOLFE;AGOENYIVE;AGOE;COLLEGE PRIVE AFANVI;EDUCATION;CEG;PRIVE;Bon;6,231916;1,204165;46.268921
6269;MARITIME;GOLFE;AGOENYIVE;AGOE;CEG AGOE CENTRE;EDUCATION;CEG;PUBLIC;Bon;6,227458;1,204431;44.586548
6275;MARITIME;GOLFE;AGOENYIVE;AGOE;INSTITUT SCOLAIRE PRIVE ADMIRABLE ISPA;EDUCATION;CEG;PRIVE;Bon;6,230718;1,20824;42.904175
6278;MARITIME;GOLFE;AGOENYIVE;AGOE;COLLEGE PRIVE LA FABIENNEII;EDUCATION;CEG;PRIVE;Bon;6,230222;1,205506;49.633423
6297;MARITIME;GOLFE;BAGUIDA;BAGUIDA;CPL MANUELA;EDUCATION;CEG;PRIVE;Bon;6,180381;1,327583;15.747192
6311;MARITIME;GOLFE;BAGUIDA;DEVEGO;COMPLEXE SCOLAIRE PASSAH;EDUCATION;CEG;PRIVE;Bon;6,185507;1,339629;16.46814
6313;MARITIME;GOLFE;BAGUIDA;DEVEGO;CENTRE D'EDUCATION ANYASA;EDUCATION;CEG;PRIVE;Bon;6,181994;1,338175;16.948853
6314;MARITIME;GOLFE;BAGUIDA;DEVEGO;CEG SAINTE PROSPERA;EDUCATION;CEG;PRIVE;Mauvais;6,195254;1,350404;14.305298
6315;MARITIME;GOLFE;BAGUIDA;DEVEGO;CEG DE DEVEGO;EDUCATION;CEG;PUBLIC;Bon;6,191399;1,336067;9.258301
6318;MARITIME;GOLFE;BAGUIDA;BAGUIDA LOMNAVA;LE TRESOR ENSEIGNEMENT;EDUCATION;CEG;PRIVE;Bon;6,186072;1,317193;16.227905
6321;MARITIME;GOLFE;BAGUIDA;ADAMAVO/ADAMAVO;CEG ADAMAVOCOPE;EDUCATION;CEG;PUBLIC;Bon;6,178643;1,303263;17.189209
6325;MARITIME;GOLFE;BAGUIDA;ADAMAVO/ADAMAVO;COMPLEXE SCOLAIRE JOSEI TODA;EDUCATION;CEG;PRIVE;Bon;6,167143;1,317186;14.305298
6329;MARITIME;GOLFE;BAGUIDA;ADAMAVO/ADAMAVO;CEG DIFFERENCIA;EDUCATION;CEG;PRIVE;Bon;6,178281;1,311163;29.445923
6332;MARITIME;GOLFE;BAGUIDA;ABLODESSIKO;LE TRESOR COLLEGE ET LYCEE;EDUCATION;CEG;PRIVE;Bon;6,175646;1,315242;15.987549
6337;MARITIME;GOLFE;BAGUIDA;ADAMAVO/ADAMAVO;CEG LA FLORAISON;EDUCATION;CEG;PRIVE;Bon;6,178086;1,311904;22.235962
6338;MARITIME;GOLFE;BAGUIDA;ADAMAVO/ADAMAVO;INSTITUT SCOLAIRE DAMTE;EDUCATION;CEG;PRIVE;Bon;6,176984;1,300852;10.700195
6341;MARITIME;GOLFE;BAGUIDA;BAGUIDA;COMPLEXE SCOLAIRE BEGONIA;EDUCATION;CEG;PRIVE;Bon;6,173141;1,327737;18.631104
6342;MARITIME;GOLFE;BAGUIDA;BAGUIDA;COLLEGE PIERRE CORNEILLE;EDUCATION;CEG;PRIVE;Bon;6,181816;1,321424;16.46814
6343;MARITIME;GOLFE;BAGUIDA;BAGUIDA;COLLEGE MAWULI;EDUCATION;CEG;PRIVE;Bon;6,177758;1,339048;15.987549
6354;MARITIME;GOLFE;BAGUIDA;BAGUIDA;COMPLEXE SCOLAIRE GERMAK;EDUCATION;CEG;PRIVE;Bon;6,182416;1,325441;15.987549
6355;MARITIME;GOLFE;BAGUIDA;ADAMAVO/ADAMAVO;INSTITUT SCOLAIRE LA VOIE UNIVERSITE;EDUCATION;CEG;PRIVE;Bon;6,173554;1,306315;15.747192
6363;MARITIME;GOLFE;BAGUIDA;TAMAGNE;COMPLEXE SCOLAIRE ANTOINE LAURENT DE LAVOISIER;EDUCATION;CEG;PRIVE;Bon;6,190394;1,325583;9.017944
6367;MARITIME;GOLFE;SANGUERA;KLIKAME;CEG II KLIKAME-SANGUERA;EDUCATION;CEG;COMMUNAUTAIRE;Bon;6,248365;1,112644;56.602905
6370;MARITIME;GOLFE;SANGUERA;TOTCHOIGNI;COMPLEXE SCOLAIRE ELEVE RACHETE DE DIEU;EDUCATION;CEG;PRIVE;Bon;6,233138;1,111646;54.199585
6374;MARITIME;GOLFE;SANGUERA;KLEME;ECOLE PRIVEE LES LUMIERES;EDUCATION;CEG;PRIVE;Bon;6,229863;1,123481;49.873779
6379;MARITIME;GOLFE;SANGUERA;KLEME;ECOLE PRIVEE FLEURON;EDUCATION;CEG;PRIVE;Bon;6,220553;1,131853;46.749512
6382;MARITIME;GOLFE;SANGUERA;ATTIDJIN;CEG ATTIDJIN;EDUCATION;CEG;PUBLIC;Bon;6,239561;1,100517;49.393066
6385;MARITIME;GOLFE;TOGBLEKOPE;TOGBLE-DEGOME;COMPLEXE SCOLAIRE CORNICHE;EDUCATION;CEG;PRIVE;Bon;6,268281;1,201098;24.879639
6389;MARITIME;GOLFE;TOGBLEKOPE;TOGBLECOPE;COMPLEXE SCOLAIRE PRIVE LAIC LE PILIER;EDUCATION;CEG;PRIVE;Bon;6,276754;1,204278;20.794067
6391;MARITIME;GOLFE;TOGBLEKOPE;TOGBLECOPE;LYCEE PRESTIGE DE TOGBLE;EDUCATION;CEG;PRIVE;Bon;6,279194;1,209701;20.794067
6396;MARITIME;GOLFE;TOGBLEKOPE;TOGBLECOPE;CEG DE TOGBLE;EDUCATION;CEG;PUBLIC;Bon;6,277643;1,209323;23.918335
6409;MARITIME;GOLFE;TOGBLEKOPE;TOGBLE-ALINKA;COMPLEXE SCOLAIRE LE VETO DE TOGBLE ALINKA;EDUCATION;CEG;PRIVE;Bon;6,272438;1,194534;20.313354
6412;MARITIME;GOLFE;VAKPOSSITO;LOKOGOME;INSTITUT SCOLAIRE TECHNIQUE JEAN DE DIEU;EDUCATION;CEG;PRIVE;Bon;6,213339;1,143113;41.942871
6423;MARITIME;GOLFE;VAKPOSSITO;ATIGANGOME;CENTRE ISLAMIQUE AL SALAER;EDUCATION;CEG;CONFESSIONNEL;Bon;6,210114;1,142497;44.586548
6426;MARITIME;GOLFE;VAKPOSSITO;KOHE;ECOLE PRIVEE LE RESSUSCITE;EDUCATION;CEG;PRIVE;Bon;6,215069;1,137635;46.749512
6427;MARITIME;GOLFE;VAKPOSSITO;KOHE;CEG KOHE;EDUCATION;CEG;PUBLIC;Bon;6,221122;1,143092;47.470459
6429;MARITIME;GOLFE;VAKPOSSITO;ATIGANGOME;INSTITUT SCOLAIRE LES AS;EDUCATION;CEG;PRIVE;Bon;6,209377;1,141384;44.586548
6431;MARITIME;GOLFE;VAKPOSSITO;KOHE;ECOLE PRIVEE LES ENFANTS DU MONDE;EDUCATION;CEG;PRIVE;Bon;6,21982;1,136892;49.15271
6435;LOME COMMUNE;ARRONDISSEMENT IV;HANOUKOPE;HANOUKOPE;COLLEGE ST ANTOINE DE PADOUE;EDUCATION;CEG;CONFESSIONNEL;Bon;6,136343;1,216295;8.777588
6441;MARITIME;GOLFE;AFLAO-SAGBADO;AFLAO-SAGBODO;ECOLE PRIVEE AMESIKA DE GBOMAME;EDUCATION;CEG;PRIVE;Bon;6,20403;1,128567;37.376709
6445;MARITIME;GOLFE;AFLAO-SAGBADO;AFLAO-SAGBODO;COMPLEXE SCOLAIRE BORDJO;EDUCATION;CEG;PRIVE;Bon;6,205984;1,133972;44.586548
6454;MARITIME;GOLFE;AFLAO-SAGBADO;AFLAO-SAGBODO;COMPLEXE  SCOLAIRE MARANATHA;EDUCATION;CEG;PRIVE;Bon;6,212749;1,129148;40.26062
6463;MARITIME;GOLFE;AGOENYIVE;AGOE-ADOUGBA;COMPLEXE SCOLAIRE ESPERANCE;EDUCATION;CEG;PRIVE;Bon;6,22736;1,224501;26.802246
6465;MARITIME;GOLFE;AGOENYIVE;AGOE CHAMP DE TIR;ECOLE PRIVEE LA CONSOLATION DIVINE;EDUCATION;CEG;PRIVE;Bon;6,237832;1,225352;15.987549
6468;MARITIME;GOLFE;AGOENYIVE;AGOE CHAMP DE TIR;COMPLEXE SCOLAIRE DAROU-SALAM;EDUCATION;CEG;CONFESSIONNEL;Bon;6,23453;1,229076;20.553711
6470;MARITIME;GOLFE;AGOENYIVE;AGOENYIVE;COMPLEXE SCOLAIRE BOX BERG;EDUCATION;CEG;PRIVE;Bon;6,227925;1,220529;31.849121
6476;MARITIME;GOLFE;SANGUERA;ZANGUERA;INSTITUT SCOLAIRE SANTA MARIA;EDUCATION;CEG;PRIVE;Bon;6,231421;1,103767;50.35437
6484;MARITIME;GOLFE;TOGBLEKOPE;FIDOKPUI;ECOLE PRIVEE SAINT CHARBEL;EDUCATION;CEG;PRIVE;Bon;6,256788;1,224164;24.158569
6487;MARITIME;GOLFE;TOGBLEKOPE;DICAME;COMPLEXE SCOLAIRE LE GUIDE DICAME;EDUCATION;CEG;PRIVE;Bon;6,243619;1,230623;23.437622
6489;MARITIME;GOLFE;TOGBLEKOPE;DICAME;COMPLEXE SCOLAIRE DIANE;EDUCATION;CEG;PRIVE;Bon;6,243064;1,227854;20.313354
6490;MARITIME;GOLFE;TOGBLEKOPE;DIKAME;COMPLEXE SCOLAIRE LE GUIDE;EDUCATION;CEG;PRIVE;Bon;6,243619;1,230623;23.437622
6494;MARITIME;GOLFE;BAGUIDA;KPOGAN;NOTRE DAME DE LOURDES KOPGAN;EDUCATION;CEG;PRIVE;Bon;6,18288;1,375595;8.056641
6498;MARITIME;GOLFE;BAGUIDA;KPOGAN;INSTITUT SAINT ESPRIT;EDUCATION;CEG;PRIVE;Bon;6,188889;1,378001;20.313354
6499;MARITIME;GOLFE;BAGUIDA;KPOGAN;CEG KPOGAN LAMBOU;EDUCATION;CEG;PRIVE;Mauvais;6,18976;1,37657;-6.843628
6504;MARITIME;GOLFE;BAGUIDA;AGODEKA;COMPLEXE SCOLAIRE LEADER STAR;EDUCATION;CEG;PRIVE;Bon;6,186893;1,361331;12.38269
6508;MARITIME;GOLFE;BAGUIDA;AVEPEZO;COLLEGE MAWULI;EDUCATION;CEG;PRIVE;Bon;6,177966;1,339001;15.026245
6516;MARITIME;GOLFE;AFLAO-SAGBADO;LANKOUVI;COMPLEXE SCOLAIRE LA BONNE SEMENCE;EDUCATION;CEG;PRIVE;Bon;6,17834;1,127297;39.779907
6522;MARITIME;GOLFE;AFLAO-SAGBADO;WONYOME;CEG ADIDOGOME;EDUCATION;CEG;PUBLIC;Bon;6,19205;1,157829;29.445923
6525;MARITIME;GOLFE;SANGUERA;SANGUERA;CEG DE SANGUERA;EDUCATION;CEG;PUBLIC;Bon;6,230851;1,117805;53.959351
6526;MARITIME;GOLFE;SANGUERA;SANGUERA;COMPLEXE SCOLAIRE DIPLOMATE;EDUCATION;CEG;PRIVE;Bon;6,232877;1,113206;50.835083
6536;LOME COMMUNE;ARRONDISSEMENT II;HEDZRANAWOE;HEDZRANAWOE;COMPLEXE SCOLAIRE AIME CESAIRE;EDUCATION;CEG;;;6,17707;1,2351;
6542;LOME COMMUNE;ARRONDISSEMENT II;HEDZRANAWOE;HEDZRANAWOE;COMPLEXE SCOLAIRE FK;EDUCATION;CEG;;;6,18118;1,23762;
6545;LOME COMMUNE;ARRONDISSEMENT II;HEDZRANAWOE;HEDZRANAWOE;COMPLEXE SCOLAIRE FRUSQUETTE-KISITO;EDUCATION;CEG;;;6,18117;1,23812;
6546;LOME COMMUNE;ARRONDISSEMENT II;HEDZRANAWOE;HEDZRANAWOE;INSTITUT LA VIGILANCE;EDUCATION;COMPLEXE SCOLAIRE;;;6,18272;1,2375;
6557;LOME COMMUNE;ARRONDISSEMENT II;HEDZRANAWOE;HEDZRANAWOE;ECOLE KOUVAHEY;EDUCATION;CEG;;;6,17068;1,247;
6558;LOME COMMUNE;ARRONDISSEMENT II;HEDZRANAWOE;HEDZRANAWOE;COMPLEXE SCOLAIRE BELLES ETOILES;EDUCATION;COMPLEXE SCOLAIRE;;;6,17638;1,24833;
6561;LOME COMMUNE;ARRONDISSEMENT II;HEDZRANAWOE;HEDZRANAWOE;INSTITUT SCOLAIRE SITOU;EDUCATION;COMPLEXE SCOLAIRE;;;6,17545;1,24555;
6565;LOME COMMUNE;ARRONDISSEMENT II;HEDZRANAWOE;HEDZRANAWOE;COMPLEXE SCOLAIRE GLORIA;EDUCATION;COMPLEXE SCOLAIRE;;;6,1992;1,25157;
6569;LOME COMMUNE;ARRONDISSEMENT II;HEDZRANAWOE;HEDZRANAWOE;COMPLEXE SCOLAIRE VICTOR HUGO;EDUCATION;CEG;;;6,18357;1,24808;
6570;LOME COMMUNE;ARRONDISSEMENT II;HEDZRANAWOE;HEDZRANAWOE;INSTITUT PRIVE LAÏQUE LA CONFIANCE;EDUCATION;COMPLEXE SCOLAIRE;;;6,1851;1,2471;
6573;LOME COMMUNE;ARRONDISSEMENT II;HEDZRANAWOE;HEDZRANAWOE;COMPLEXE SCOLAIRE NA-BIEMA BONSAFO;EDUCATION;CEG;;;6,18747;1,24952;
6577;LOME COMMUNE;ARRONDISSEMENT II;HEDZRANAWOE;HEDZRANAWOE;ISAF;EDUCATION;CEG;;;6,18823;1,24997;
6578;LOME COMMUNE;ARRONDISSEMENT II;HEDZRANAWOE;HEDZRANAWOE;COMPLEXE SCOLAIRE NOTRE DAME DE LA TRINITE;EDUCATION;CEG;;;6,19103;1,25347;
6584;LOME COMMUNE;ARRONDISSEMENT II;KANYIKOPE;KANYIKOPE;INSTITUT POLYVALENT LE ROITELET;EDUCATION;CEG;PRIVE;Bon;6,166738;1,299089;18.150513
6587;LOME COMMUNE;ARRONDISSEMENT II;KANYIKOPE;KANYIKOPE;C E G DAVIDSON;EDUCATION;CEG;;;6,16347;1,28795;
6591;LOME COMMUNE;ARRONDISSEMENT II;KANYIKOPE;KANYIKOPE;COMPLEXE SCOLAIRE FOLY-BEBE;EDUCATION;CEG;;;6,16682;1,29515;
6594;LOME COMMUNE;ARRONDISSEMENT II;KANYIKOPE;KANYIKOPE;C E G  KAGNIKOPE;EDUCATION;CEG;;;6,16403;1,29192;
6596;LOME COMMUNE;ARRONDISSEMENT II;KANYIKOPE;KANYIKOPE;COMPLEXE SCOL LA REFERENCE DU TOGO;EDUCATION;CEG;;;6,16487;1,29158;
6604;LOME COMMUNE;ARRONDISSEMENT II;KELEGOUGAN;KELEGOUGAN NORD;COMPLEXE SCOLAIRE ALPHATIA;EDUCATION;CEG;PRIVE;Bon;6,21648;1,251661;25.119995
6606;LOME COMMUNE;ARRONDISSEMENT II;KELEGOUGAN;KELEGOUGAN NORD;COMPLEXE SCOLAIRE ESAD;EDUCATION;CEG;PRIVE;Bon;6,214008;1,255991;19.832764
6609;LOME COMMUNE;ARRONDISSEMENT II;KELEGOUGAN;KELEGOUGAN NORD;COMPLEXE SCOLAIRE LE ZIO;EDUCATION;CEG;PRIVE;Bon;6,21866;1,250655;16.46814
6611;LOME COMMUNE;ARRONDISSEMENT II;KELEGOUGAN;KELEGOUGAN NORD;INSTITUT PRIVE LAÏC AMOU FRED;EDUCATION;CEG;PRIVE;Bon;6,212148;1,259;15.506958
6619;LOME COMMUNE;ARRONDISSEMENT II;KELEGOUGAN;KELEGOUGAN;COMPLEXE SCOLAIRE ISLAMIQUE TANKO;EDUCATION;CEG;CONFESSIONNEL;Bon;6,213577;1,253653;12.622925
6623;LOME COMMUNE;ARRONDISSEMENT II;KELEGOUGAN;KELEGOUGAN DIGLE;COMPLEXE SCOLAIRE AL HILAL;EDUCATION;CEG;PRIVE;Bon;6,221893;1,243086;17.910156
6627;LOME COMMUNE;ARRONDISSEMENT II;KELEGOUGAN;KELEGOUGAN DIGLE;COMPLEXE SCOLAIRE PYTHAGORE EFFICACITE;EDUCATION;CEG;PRIVE;Bon;6,214594;1,244973;16.948853
6628;LOME COMMUNE;ARRONDISSEMENT II;KELEGOUGAN;KELEGOUGAN DIGLE;COMPLEXE SCOLAIRE F . A L'ABNEGATION;EDUCATION;CEG;PRIVE;Bon;6,220811;1,236355;22.716675
6629;LOME COMMUNE;ARRONDISSEMENT II;KELEGOUGAN;KELEGOUGAN;THE AMERICAN INTERNATIONAL SCHOOL OF LOME;EDUCATION;CEG;PRIVE;Bon;6,20458;1,247877;18.631104
6635;LOME COMMUNE;ARRONDISSEMENT II;KELEGOUGAN;KELEGOUGAN;ECOLE EYA MOYA;EDUCATION;CEG;;;6,19683;1,24333;
6638;LOME COMMUNE;ARRONDISSEMENT II;KELEGOUGAN;KELEGOUGAN;INSTITUT PRIVE LAÏQUE ISAAC NEWTON;EDUCATION;CEG;;;6,2005;1,24192;
6640;LOME COMMUNE;ARRONDISSEMENT II;KELEGOUGAN;KELEGOUGAN;COMPLEXE SCOLAIRE LA SYNTHESE;EDUCATION;COMPLEXE SCOLAIRE;;;6,20127;1,24205;
6648;LOME COMMUNE;ARRONDISSEMENT IV;KODJOVIAKOPE;KODJOVIAKOPE;COMPLEXE SCOLAIRE VIE NOUVELLE;EDUCATION;CEG;PRIVE;Bon;6,117659;1,203011;10.219604
6651;LOME COMMUNE;ARRONDISSEMENT IV;KODJOVIAKOPE;KODJOVIAKOPE;CEG KODJOVIAKOPE;EDUCATION;CEG;PUBLIC;Bon;6,117798;1,202899;9.739014
6654;LOME COMMUNE;ARRONDISSEMENT IV;KODJOVIAKOPE;KODJOVIAKOPE;COMPLEXE SCOLAIRE  Y.VEILLERA;EDUCATION;CEG;PRIVE;Bon;6,123736;1,201795;9.739014
6657;LOME COMMUNE;ARRONDISSEMENT IV;KODJOVIAKOPE;KODJOVIAKOPE;ECOLE INTERNATIONALE ARC-EN-CIEL;EDUCATION;CEG;PRIVE;Bon;6,122836;1,204464;13.824585
6661;LOME COMMUNE;ARRONDISSEMENT IV;KODJOVIAKOPE;KODJOVIAKOPE;EPC LOME OUEST;EDUCATION;CEG;;;6,12015;1,20638;
6663;LOME COMMUNE;ARRONDISSEMENT IV;KODJOVIAKOPE;KODJOVIAKOPE;INSTITUT TECHNIQUE LE LEADER;EDUCATION;COMPLEXE SCOLAIRE;;;6,1211;1,20903;
6665;LOME COMMUNE;ARRONDISSEMENT IV;KODJOVIAKOPE;KODJOVIAKOPE;COMPLEXE SCOLAIRE AKOUETE-AKUE;EDUCATION;COMPLEXE SCOLAIRE;;;6,12127;1,2101;
6669;LOME COMMUNE;ARRONDISSEMENT III;KOTOKOU KONDJI;KOTOKOU KONDJI;CEG BETHEL;EDUCATION;CEG;;;6,1372;1,25862;
6672;LOME COMMUNE;ARRONDISSEMENT III;KOTOKOU KONDJI;KOTOKOU KONDJI;THE INTERNATIONAL CHRISTIAN SCHOOL OF LOME;EDUCATION;CEG;;;6,13402;1,25468;
6677;LOME COMMUNE;ARRONDISSEMENT III;LOM NAVA;LOM NAVA;INSTITUT SCOLAIRE LA ROSE MYSTIQUE;EDUCATION;CEG;PRIVE;Bon;6,145465;1,239373;12.142334
6680;LOME COMMUNE;ARRONDISSEMENT III;LOM NAVA;LOM NAVA;CEG A. TIPOH;EDUCATION;CEG;PRIVE;Bon;6,144024;1,232883;13.584351
6689;LOME COMMUNE;ARRONDISSEMENT II;LOME II;LOME II;COMPLEXE SCOLAIRE MELA;EDUCATION;CEG;;;6,19773;1,20225;
6691;LOME COMMUNE;ARRONDISSEMENT II;LOME II;LOME II;GROUPE SCOLAIRE LIBERTE 1;EDUCATION;COMPLEXE SCOLAIRE;;;6,19898;1,20278;
6693;LOME COMMUNE;ARRONDISSEMENT II;LOME II;LOME II;CENTRE ISLAMIQUE DE KEGUE (KADHAFI);EDUCATION;CEG;;;6,192;1,22753;
6701;LOME COMMUNE;ARRONDISSEMENT II;N'TIFAFA KOME;N'TIFAFA KOME;INSTITUT RUCHES DES ELITES;EDUCATION;CEG;;;6,14965;1,23633;
6706;LOME COMMUNE;ARRONDISSEMENT IV;NYEKONAKPOE;NYEKONAKPOE;LYCEE FRANÇAIS DE LOME;EDUCATION;CEG;CONFESSIONNEL;Bon;6,126743;1,205843;13.824585
6712;LOME COMMUNE;ARRONDISSEMENT IV;NYEKONAKPOE;NYEKONAKPOE;COLLEGE LE GRAND SAVANT;EDUCATION;CEG;PRIVE;Bon;6,129352;1,203787;14.785889
6721;LOME COMMUNE;ARRONDISSEMENT IV;NYEKONAKPOE;NYEKONAKPOE;COLLEGE GEORGE MEMORIAL;EDUCATION;CEG;PRIVE;Bon;6,134384;1,201267;12.622925
6722;LOME COMMUNE;ARRONDISSEMENT IV;NYEKONAKPOE;NYEKONAKPOE;CEG NYEKONAKPOE;EDUCATION;CEG;PUBLIC;Bon;6,13319;1,202307;10.459961
6724;LOME COMMUNE;ARRONDISSEMENT IV;NYEKONAKPOE;NYEKONAKPOE;ECOLE CHRETIENNE CROISSANCE;EDUCATION;CEG;PRIVE;Bon;6,128116;1,202546;19.352173
6728;LOME COMMUNE;ARRONDISSEMENT IV;NYEKONAKPOE;NYEKONAKPOE;COMPLEXE SCOLAIRE BON BERGER;EDUCATION;CEG;PRIVE;Bon;6,127772;1,203509;10.459961
6732;LOME COMMUNE;ARRONDISSEMENT IV;NYEKONAKPOE;NYEKONAKPOE;E P L  JESUS MISERICORDIEUX;EDUCATION;CEG;;;6,12463;1,20072;
6737;LOME COMMUNE;ARRONDISSEMENT IV;NYEKONAKPOE;NYEKONAKPOE;ECOLE BON BERGER;EDUCATION;CEG;;;6,12783;1,20357;
6743;LOME COMMUNE;ARRONDISSEMENT IV;OCTAVIO NETIME;OCTAVIO NETIME;COLLEGE BEATRICE PASCAL;EDUCATION;CEG;PRIVE;Bon;6,132962;1,213717;10.940552
6744;LOME COMMUNE;ARRONDISSEMENT IV;OCTAVIO NETIME;OCTAVIO NETIME;COLLEGE  BEATRICE  PASCAL;EDUCATION;CEG;;;6,13312;1,2138;
6756;LOME COMMUNE;ARRONDISSEMENT II;RESIDENCE DU BENIN;RESIDENCE DU BENIN;ECOLE PRIVEE  LA TOLERANCE;EDUCATION;CEG;PRIVE;Bon;6,17291;1,222945;29.926514
6761;LOME COMMUNE;ARRONDISSEMENT II;RESIDENCE DU BENIN;RESIDENCE DU BENIN;THE BRITISH SCHOOL OF LOME;EDUCATION;CEG;;;6,17222;1,22342;
6767;LOME COMMUNE;ARRONDISSEMENT II;SAINT JOSEPH;SAINT JOSEPH;COMPLEXE SCOLAIRE LA SINCERITE;EDUCATION;CEG;;;6,15458;1,23137;
6770;LOME COMMUNE;ARRONDISSEMENT II;SAINT JOSEPH;SAINT JOSEPH;COLLEGE SAINT JOSEPH;EDUCATION;CEG;;;6,15025;1,2327;
6784;LOME COMMUNE;ARRONDISSEMENT III;SOUZA NETIME;SOUZA NETIME;COMPLEXE SCOLAIRE LA BONNE SEMENCE;EDUCATION;CEG;PRIVE;Bon;6,134376;1,241509;14.305298
6789;LOME COMMUNE;ARRONDISSEMENT III;SOUZA NETIME;SOUZA NETIME;COLLEGE PÈRE AUGUSTIN PLANQUE;EDUCATION;CEG;;;6,13613;1,24748;
6792;LOME COMMUNE;ARRONDISSEMENT III;SOUZA NETIME;SOUZA NETIME;CEG BE PLAGE;EDUCATION;CEG;;;6,13638;1,2456;
6797;LOME COMMUNE;ARRONDISSEMENT III;SOUZA NETIME;SOUZA NETIME;COMPLEXE LA FRATERNITE;EDUCATION;CEG;;;6,13885;1,24722;
6800;LOME COMMUNE;ARRONDISSEMENT III;SOUZA NETIME;SOUZA NETIME;COLLEGE LES ALOUETTES;EDUCATION;CEG;;;6,13618;1,2447;
6804;LOME COMMUNE;ARRONDISSEMENT III;SOUZA NETIME;SOUZA NETIME;COMPLEXE POLYTECHNIQUE BRUCE;EDUCATION;CEG;;;6,1327;1,23658;
6809;LOME COMMUNE;ARRONDISSEMENT III;SOUZA NETIME;SOUZA NETIME;COMPLEXE SCOLAIRE LE ROI;EDUCATION;CEG;;;6,14015;1,24575;
6818;LOME COMMUNE;ARRONDISSEMENT V;SOVIEPE;SOVIEPE;COMPLEXE SCOLAIRE SAINT ANTOINE;EDUCATION;CEG;;;6,17715;1,18377;
6824;LOME COMMUNE;ARRONDISSEMENT V;SOVIEPE;SOVIEPE;GROUPE SCOLAIRE LA BONNE GRAINE;EDUCATION;CEG;;;6,17193;1,18763;
6827;LOME COMMUNE;ARRONDISSEMENT V;SOVIEPE;SOVIEPE;ECOLE INTERNATIONALE LA GLOIRE;EDUCATION;CEG;;;6,17362;1,17907;
6829;LOME COMMUNE;ARRONDISSEMENT V;SOVIEPE;SOVIEPE;INSTITUT MERIDIEN TECHNOLOGIE;EDUCATION;COMPLEXE SCOLAIRE;;;6,17632;1,1794;
6839;LOME COMMUNE;ARRONDISSEMENT II;TOKOIN FOREVER;TOKOIN FOREVER;COMPLEXE SCOLAIRE LA METHODE;EDUCATION;CEG;;;6,16027;1,23317;
6841;LOME COMMUNE;ARRONDISSEMENT II;TOKOIN FOREVER;TOKOIN FOREVER;COLLEGE TECHNIQUE LA REVELATION;EDUCATION;CEG;;;6,15778;1,2281;
6847;LOME COMMUNE;ARRONDISSEMENT V;TOKOIN GBADAGO;TOKOIN GBADAGO;INSTITUT TECHNIQUE  ISTC LE GRAND;EDUCATION;CEG;;;6,14472;1,21537;
6852;LOME COMMUNE;ARRONDISSEMENT V;TOKOIN HOPITAL;TOKOIN HOPITAL;"ECOLE SANS FRONTIERE ""FAUVETTES PLUS""";EDUCATION;CEG;;;6,14013;1,21105;
6855;LOME COMMUNE;ARRONDISSEMENT V;TOKOIN HOPITAL;TOKOIN HOPITAL;"COMPLEXE SCOLAIRE ""BAPISTES DU TOGO""";EDUCATION;CEG;;;6,14092;1,21032;
6866;LOME COMMUNE;ARRONDISSEMENT V;TOKOIN LYCEE;TOKOIN LYCEE;"INSTITUT PRIVE ""L'ESSENTIEL""";EDUCATION;CEG;;;6,15162;1,22387;
6870;LOME COMMUNE;ARRONDISSEMENT V;TOKOIN LYCEE;TOKOIN LYCEE;INSTITUT MONSTESQUIEU;EDUCATION;CEG;;;6,15262;1,2218;
6874;LOME COMMUNE;ARRONDISSEMENT V;TOKOIN LYCEE;TOKOIN LYCEE;ECOLE INTERNATIONALE TOGO TURQUIE;EDUCATION;CEG;;;6,1531;1,22282;
