N;REGION;PREFECTURE;CANTON;LOCALITE;INFRASTRUCTURE;SECTEUR;TYPE;STATUT;ETAT;LATITUDE;LONGITUDE;ALTITUDE
8699;PLATEAUX;HAHO;KPEDOME;ADOVI COPE;EPP ADOVI COPE;EDUCATION;ECOLE PRIMAIRE;PUBLIC;Mauvais;7,051932;1,126147;
8700;PLATEAUX;HAHO;KPEDOME;AGBATITOE;EPP AGBATITOE;EDUCATION;ECOLE PRIMAIRE;PUBLIC;Mauvais;7,070854;1,149562;
8701;PLATEAUX;HAHO;KPEDOME;AGBATITOE;EPC AGBATITOE;EDUCATION;ECOLE PRIMAIRE;CONFESSIONNEL;Bon;7,071705;1,152659;
8702;PLATEAUX;HAHO;KPEDOME;AKAME;EPP AKAME;EDUCATION;ECOLE PRIMAIRE;PUBLIC;Mauvais;7,002947;1,163245;
8703;PLATEAUX;HAHO;KPEDOME;AKPAKPAKPE;EPP AKPAKPAKPE;EDUCATION;ECOLE PRIMAIRE;PUBLIC;Mauvais;7,11601;1,066403;
8705;PLATEAUX;HAHO;KPEDOME;ALATI KPOTA;EPP ALATI KPOTA;EDUCATION;ECOLE PRIMAIRE;PUBLIC;Mauvais;7,057622;0,999941;
8707;PLATEAUX;HAHO;KPEDOME;AVASSIKPE;EPP AVASSIKPE;EDUCATION;ECOLE PRIMAIRE;PUBLIC;Bon;7,076394;1,202237;
8708;PLATEAUX;HAHO;KPEDOME;AVOVO;EPP AVOVO;EDUCATION;ECOLE PRIMAIRE;PUBLIC;Bon;7,071644;1,173439;
8709;PLATEAUX;HAHO;KPEDOME;BAKO COPE;EPP BAKO COPE;EDUCATION;ECOLE PRIMAIRE;PUBLIC;Mauvais;7,134292;1,163244;
8710;PLATEAUX;HAHO;KPEDOME;BALI COPE;ECOLE FRANCO ARABE DE BALI COPE;EDUCATION;ECOLE PRIMAIRE;CONFESSIONNEL;Bon;7,012031;1,041089;
8711;PLATEAUX;HAHO;KPEDOME;BITOKA COPE;EPP BITOKA COPE;EDUCATION;ECOLE PRIMAIRE;PUBLIC;Mauvais;7,076957;1,134432;
8712;PLATEAUX;HAHO;KPEDOME;DETOE;EPP DETOE;EDUCATION;ECOLE PRIMAIRE;PUBLIC;Mauvais;7,10839;1,022511;
8713;PLATEAUX;HAHO;KPEDOME;DJAGA;EPP DJAGA;EDUCATION;ECOLE PRIMAIRE;PUBLIC;Mauvais;7,080857;1,118714;
8714;PLATEAUX;HAHO;KPEDOME;DJAKPATA;EPP DJAKPATA;EDUCATION;ECOLE PRIMAIRE;PUBLIC;Mauvais;7,10466;1,271865;
8715;PLATEAUX;HAHO;KPEDOME;EBAFEI COPE;EPP EBAFEI COPE;EDUCATION;ECOLE PRIMAIRE;PUBLIC;Mauvais;7,145081;1,070211;
8716;PLATEAUX;HAHO;KPEDOME;EHOUI;EPP EHOUI;EDUCATION;ECOLE PRIMAIRE;PUBLIC;Mauvais;7,124453;0,989373;
8717;PLATEAUX;HAHO;KPEDOME;FARE COPE;EPP FARE COPE;EDUCATION;ECOLE PRIMAIRE;PUBLIC;Mauvais;7,092503;1,032769;
8718;PLATEAUX;HAHO;KPEDOME;GADA COPE;EPP ADEKPE GADA COPE;EDUCATION;ECOLE PRIMAIRE;PUBLIC;Mauvais;7,013004;1,128273;
8719;PLATEAUX;HAHO;KPEDOME;HAKE;EPP HAKE;EDUCATION;ECOLE PRIMAIRE;PUBLIC;Mauvais;7,101767;1,053179;
8720;PLATEAUX;HAHO;KPEDOME;HAKE EST;EPP HAKE EST;EDUCATION;ECOLE PRIMAIRE;PUBLIC;Mauvais;7,106025;1,244652;
8721;PLATEAUX;HAHO;KPEDOME;KOKOLIAKPE;EPP KOKOLIAKPE;EDUCATION;ECOLE PRIMAIRE;PUBLIC;Mauvais;7,079472;1,059468;
8722;PLATEAUX;HAHO;KPEDOME;KOMLAM COPE;EPP KOMLAM COPE;EDUCATION;ECOLE PRIMAIRE;PUBLIC;Mauvais;7,127081;1,236451;
8723;PLATEAUX;HAHO;KPEDOME;KPEDIKE;EPP KPEDIKE;EDUCATION;ECOLE PRIMAIRE;PUBLIC;Bon;7,055192;1,015006;
8724;PLATEAUX;HAHO;KPEDOME;KPEDOME;EPP KPEDOME A ET B;EDUCATION;ECOLE PRIMAIRE;PUBLIC;Mauvais;6,969976;1,171158;
8726;PLATEAUX;HAHO;KPEDOME;KPEDOME;EPL JESUS CHRIST ET SEIGNEUR;EDUCATION;ECOLE PRIMAIRE;PUBLIC;Mauvais;6,970292;1,174344;
8727;PLATEAUX;HAHO;KPEDOME;KPEDOME;EPC ORPHELINAT ET KPEDOME;EDUCATION;ECOLE PRIMAIRE;CONFESSIONNEL;Bon;6,979086;1,172336;
8728;PLATEAUX;HAHO;KPEDOME;KPEGBADJA;EPP KPEGBADJA;EDUCATION;ECOLE PRIMAIRE;PUBLIC;Mauvais;7,110974;1,257883;
8729;PLATEAUX;HAHO;KPEDOME;SOMONE COPE;EPP SOMONE COPE;EDUCATION;ECOLE PRIMAIRE;PUBLIC;Mauvais;7,135918;1,210026;
8730;PLATEAUX;HAHO;KPEDOME;TCHEKOUNI COPE;EPP TCHEKOUNI COPE;EDUCATION;ECOLE PRIMAIRE;PUBLIC;Mauvais;7,113682;1,049395;
8731;PLATEAUX;HAHO;KPEDOME;TCHIKPE;EPP TCHIKPE;EDUCATION;ECOLE PRIMAIRE;PUBLIC;Mauvais;7,026397;1,141565;
8732;PLATEAUX;HAHO;KPEDOME;TROUVITA;EPP TROUVITA;EDUCATION;ECOLE PRIMAIRE;PUBLIC;Mauvais;7,111992;1,100522;
8733;PLATEAUX;HAHO;KPEDOME;TSINIGAN;EPP TSINIGAN;EDUCATION;ECOLE PRIMAIRE;PUBLIC;Mauvais;7,016123;1,008226;
8734;PLATEAUX;HAHO;KPEDOME;YAVA;EPP YAVA;EDUCATION;ECOLE PRIMAIRE;PUBLIC;Mauvais;7,119788;1,197508;
8735;PLATEAUX;HAHO;ASRAMA;ATCHANKELI;EPP ATCHANKELI;EDUCATION;ECOLE PRIMAIRE;PUBLIC;Mauvais;6,926326;1,396188;
8736;PLATEAUX;HAHO;ASRAMA;EBOUHEO;EPP EBOUHOE;EDUCATION;ECOLE PRIMAIRE;PUBLIC;Bon;7,01239;1,521043;
8737;PLATEAUX;HAHO;ASRAMA;GBELEMEDJI;EPP GBELEMEDJI;EDUCATION;ECOLE PRIMAIRE;PUBLIC;Mauvais;6,98547;1,506471;
8738;PLATEAUX;HAHO;ASRAMA;GBOULE;EPP GBOULE;EDUCATION;ECOLE PRIMAIRE;PUBLIC;Bon;6,94097;1,526789;
8739;PLATEAUX;HAHO;ASRAMA;KAKPATCHA;EDIL KAKPATCHA;EDUCATION;EDIL;COMMUNAUTAIRE;Mauvais;6,999117;1,477028;
8740;PLATEAUX;HAHO;ASRAMA;KANLLISSOUHOE;EPP KANLLISSOUHOE;EDUCATION;ECOLE PRIMAIRE;PUBLIC;Mauvais;6,963411;1,519517;
8741;PLATEAUX;HAHO;ASRAMA;KLOTCHOME;EPP KLOTCHOME;EDUCATION;ECOLE PRIMAIRE;PUBLIC;Mauvais;6,994724;1,378059;
8744;PLATEAUX;HAHO;ASRAMA;SOGBEHOE;EPP SOGBEHOE;EDUCATION;ECOLE PRIMAIRE;PUBLIC;Mauvais;6,961628;1,368472;
8746;PLATEAUX;HAHO;ASRAMA;ZOKOUVE;EPP ZOKOUVE;EDUCATION;ECOLE PRIMAIRE;PUBLIC;Mauvais;6,985578;1,542709;
8747;PLATEAUX;MOYEN-MONO;SALIGBE;AFOTROKPE;EPP AFOTROKPE;EDUCATION;ECOLE PRIMAIRE;PUBLIC;Mauvais;7,204184;1,596916;
8748;PLATEAUX;MOYEN-MONO;SALIGBE;AVEDJEME;EPP AVEDJEME;EDUCATION;ECOLE PRIMAIRE;PUBLIC;En construction;7,263159;1,617244;
8749;PLATEAUX;MOYEN-MONO;SALIGBE;AZEVOU;EPP AZEVOU;EDUCATION;ECOLE PRIMAIRE;PUBLIC;En construction;7,266672;1,577612;
8750;PLATEAUX;MOYEN-MONO;SALIGBE;BOKOHOE;EDIL BOKOHOE;EDUCATION;EDIL;COMMUNAUTAIRE;Mauvais;7,253702;1,604947;
8751;PLATEAUX;MOYEN-MONO;SALIGBE;DEKADE;EDIL  DEKADE;EDUCATION;EDIL;COMMUNAUTAIRE;Mauvais;7,191608;1,628366;
8752;PLATEAUX;MOYEN-MONO;SALIGBE;DENOUHOE;EPP DENOUHOE;EDUCATION;ECOLE PRIMAIRE;PUBLIC;Mauvais;7,25675;1,547474;
8753;PLATEAUX;MOYEN-MONO;SALIGBE;DJIKAME;EPP DJIKAME;EDUCATION;ECOLE PRIMAIRE;PUBLIC;Mauvais;7,245656;1,593587;
8754;PLATEAUX;MOYEN-MONO;SALIGBE;DOLOUME;EPP DOLOUME;EDUCATION;ECOLE PRIMAIRE;PUBLIC;Mauvais;7,248391;1,624825;
8755;PLATEAUX;MOYEN-MONO;SALIGBE;KATIVOU;EPE KATIVOU;EDUCATION;ECOLE PRIMAIRE;CONFESSIONNEL;Bon;7,27754;1,627553;
8756;PLATEAUX;MOYEN-MONO;SALIGBE;KATIVOU;EPP KATIVOU;EDUCATION;ECOLE PRIMAIRE;PUBLIC;Mauvais;7,275389;1,62535;
8757;PLATEAUX;MOYEN-MONO;SALIGBE;KPOKEME;EPP KPOKEME;EDUCATION;ECOLE PRIMAIRE;PUBLIC;Mauvais;7,242837;1,628035;
8758;PLATEAUX;MOYEN-MONO;SALIGBE;KPOME;EPC KPOME;EDUCATION;ECOLE PRIMAIRE;CONFESSIONNEL;Bon;7,260021;1,575989;
8759;PLATEAUX;MOYEN-MONO;SALIGBE;KPOME;EDIL KPOME;EDUCATION;EDIL;COMMUNAUTAIRE;Mauvais;7,26067;1,572401;
8760;PLATEAUX;MOYEN-MONO;SALIGBE;SALIGBE;EPP  SALIGBE;EDUCATION;ECOLE PRIMAIRE;PUBLIC;Bon;7,227725;1,625953;
8762;PLATEAUX;MOYEN-MONO;SALIGBE;SALIGBE;EPE SALIGBE;EDUCATION;ECOLE PRIMAIRE;CONFESSIONNEL;Bon;7,223573;1,631935;
8763;PLATEAUX;MOYEN-MONO;SALIGBE;SOGBAHOE;EDIL SOGBAHOE;EDUCATION;EDIL;COMMUNAUTAIRE;Mauvais;7,279313;1,561775;
8764;PLATEAUX;MOYEN-MONO;SALIGBE;WUZIME;EPP WUZIME;EDUCATION;ECOLE PRIMAIRE;PUBLIC;Mauvais;7,269315;1,550349;
8765;PLATEAUX;MOYEN-MONO;SALIGBE;ZAKADA;EPP ZAKADA;EDUCATION;ECOLE PRIMAIRE;PUBLIC;Mauvais;7,250778;1,555274;
8766;PLATEAUX;OGOU;GNAGNA;AVETE;EPC AVETE;EDUCATION;ECOLE PRIMAIRE;CONFESSIONNEL;Bon;7,47282;1,154234;
8767;PLATEAUX;OGOU;GNAGNA;ABI;EPP ABI;EDUCATION;ECOLE PRIMAIRE;PUBLIC;Bon;7,477677;1,230658;
8769;PLATEAUX;OGOU;GNAGNA;ATAKPAME;INSTITUT GAMALIEL AGBONOU;EDUCATION;ECOLE PRIMAIRE;PRIVE;Bon;7,527314;1,15208;
8773;PLATEAUX;OGOU;GNAGNA;DATCHA -TCHOGLI;EDIL DATCHA -TCHOGLI;EDUCATION;EDIL;COMMUNAUTAIRE;Bon;7,467148;1,158712;
8774;PLATEAUX;OGOU;GNAGNA;KAMINA;EPP FOYER AVENU KAMINA A;EDUCATION;ECOLE PRIMAIRE;PUBLIC;Bon;7,518735;1,173773;
8775;PLATEAUX;OGOU;GNAGNA;KAMINA;EPP FOYER AVENU KAMINA B;EDUCATION;ECOLE PRIMAIRE;PUBLIC;Bon;7,517037;1,174796;
8776;PLATEAUX;OGOU;GNAGNA;KOEREMA;ECOLE PRIVE MOTHODISTE KOEREMA;EDUCATION;ECOLE PRIMAIRE;CONFESSIONNEL;Bon;7,507239;1,165054;
8777;PLATEAUX;OGOU;GNAGNA;TALO;EPP TALO;EDUCATION;ECOLE PRIMAIRE;PUBLIC;Bon;7,488853;1,152195;
8778;PLATEAUX;OGOU;GNAGNA;TANDJE;EPC TANDJE;EDUCATION;ECOLE PRIMAIRE;CONFESSIONNEL;Bon;7,476899;1,164449;
8779;PLATEAUX;OGOU;GNAGNA;ATAKPAME;EPP MIDIDOU;EDUCATION;ECOLE PRIMAIRE;PUBLIC;Bon;7,530039;1,127997;
8780;PLATEAUX;OGOU;GNAGNA;TALO DJIDJOLE;EPP DJIDJOLE;EDUCATION;ECOLE PRIMAIRE;PUBLIC;Bon;7,499664;1,160074;
8781;PLATEAUX;OGOU;GNAGNA;ABOTESS-ADJOMI;EDIL ADJOBO;EDUCATION;EDIL;COMMUNAUTAIRE;Mauvais;7,535235;1,201974;
8782;PLATEAUX;OGOU;GNAGNA;ATAKPAME;EPP AGBONOU KPOTAME A ET B;EDUCATION;ECOLE PRIMAIRE;PUBLIC;Bon;7,510714;1,151609;
8783;PLATEAUX;OGOU;GNAGNA;ATAKPAME;EPP AGBONOU GARE (ABC);EDUCATION;ECOLE PRIMAIRE;PUBLIC;Bon;7,513224;1,154988;
8784;PLATEAUX;OGOU;GNAGNA;ATAKPAME;EPP AGBONOU CEET G/ AB C ET D;EDUCATION;ECOLE PRIMAIRE;PUBLIC;Bon;7,527706;1,150239;
8785;PLATEAUX;OGOU;GNAGNA;ATAKPAME;EPP AGBO KOEREMA D ET E;EDUCATION;ECOLE PRIMAIRE;PUBLIC;Bon;7,517471;1,161871;
8786;PLATEAUX;OGOU;GNAGNA;ATAKPAME;EPC NDT AGBONOU ABC;EDUCATION;ECOLE PRIMAIRE;CONFESSIONNEL;Bon;7,515797;1,149469;
8791;PLATEAUX;OGOU;GNAGNA;AKPAKA;EPP AKPAKA;EDUCATION;ECOLE PRIMAIRE;PUBLIC;Bon;7,51569;1,207016;
8792;PLATEAUX;OGOU;GNAGNA;AKOTADI;EPC AKOTADI;EDUCATION;ECOLE PRIMAIRE;CONFESSIONNEL;Bon;7,494128;1,197773;
8793;PLATEAUX;OGOU;GNAGNA;ATAKPAME;EPP KOEREMA (ABC);EDUCATION;ECOLE PRIMAIRE;PUBLIC;Bon;7,51372;1,15824;
8794;PLATEAUX;OGOU;GNAGNA;ADJIDO;EPP ADJIDO;EDUCATION;ECOLE PRIMAIRE;PUBLIC;Bon;7,486707;1,190466;
8795;PLATEAUX;OGOU;DATCHA;DATCHA;EPC ANAKI;EDUCATION;ECOLE PRIMAIRE;PUBLIC;Bon;7,001977;1,387756;
8796;PLATEAUX;OGOU;DATCHA;DATCHA;EPP CENTRALE DATCHA GROUPE C;EDUCATION;ECOLE PRIMAIRE;PUBLIC;Bon;6,963979;1,51915;
8797;PLATEAUX;OGOU;DATCHA;DATCHA;ECOLES PRIMAIRES GROUPE A-B;EDUCATION;ECOLE PRIMAIRE;PUBLIC;Bon;6,976484;1,471229;
8798;PLATEAUX;OGOU;DATCHA;DATCHA;EPP CAMPEMENT;EDUCATION;ECOLE PRIMAIRE;PUBLIC;Bon;6,973431;1,47024;
8799;PLATEAUX;OGOU;DATCHA;DATCHA;EPC DATCHA;EDUCATION;ECOLE PRIMAIRE;PUBLIC;Bon;6,974948;1,470186;
8800;PLATEAUX;OGOU;GLEI;KOFFI GATO;ECOLE PRIVEE ADVENTISTE DE KOFFI GATO;EDUCATION;ECOLE PRIMAIRE;CONFESSIONNEL;Bon;7,328172;1,171479;
8801;PLATEAUX;OGOU;GLEI;KOFFI GATO;EPP KOFFI GATOG/A ET B;EDUCATION;ECOLE PRIMAIRE;PUBLIC;Bon;7,329075;1,172198;
8802;PLATEAUX;OGOU;GLEI;GLEI GARE;EPP GLEI GARE G/ A B C;EDUCATION;ECOLE PRIMAIRE;PUBLIC;Bon;7,312368;1,167964;
8804;PLATEAUX;OGOU;GLEI;LAMBU KOME;EPC GLEI LAMBU KOME G/C;EDUCATION;ECOLE PRIMAIRE;CONFESSIONNEL;Bon;7,317871;1,167471;
8805;PLATEAUX;ANIE;KOLO KOPE;KAWARA;EPP KAWARA;EDUCATION;ECOLE PRIMAIRE;PUBLIC;Mauvais;7,750755;1,300287;
8806;PLATEAUX;ANIE;KOLO KOPE;KOLO KOPE;EPC MON AVENIR DE KOLO KOPE;EDUCATION;ECOLE PRIMAIRE;CONFESSIONNEL;Mauvais;7,794827;1,288713;
8807;PLATEAUX;ANIE;KOLO KOPE;HOUNTCHAKPE;EPP HOUNTCHAKPE;EDUCATION;ECOLE PRIMAIRE;PUBLIC;Mauvais;7,801318;1,319854;
8808;PLATEAUX;ANIE;KOLO KOPE;DOTE KOPE;EPP DOTE KOPE;EDUCATION;ECOLE PRIMAIRE;PUBLIC;Bon;7,804965;1,273218;
8810;PLATEAUX;ANIE;GLITO;TANGBAGALA;EPP TANGBAGALA;EDUCATION;ECOLE PRIMAIRE;PUBLIC;Mauvais;7,638797;1,577721;
8811;PLATEAUX;ANIE;GLITO;KAVE;EPP KAVE;EDUCATION;ECOLE PRIMAIRE;PUBLIC;Mauvais;7,54741;1,483483;
8812;PLATEAUX;ANIE;GLITO;KPAKPASSA;EPP KPAKPASSA;EDUCATION;ECOLE PRIMAIRE;PUBLIC;Mauvais;7,569894;1,599515;
8813;PLATEAUX;ANIE;GLITO;GLITO;EPP GLITO;EDUCATION;ECOLE PRIMAIRE;PUBLIC;Bon;7,58733;1,523999;
8814;PLATEAUX;ANIE;GLITO;GLITO;EPC DE GLITO;EDUCATION;ECOLE PRIMAIRE;CONFESSIONNEL;Bon;7,587435;1,5207;
8815;PLATEAUX;ANIE;GLITO;TOGLO;EPP TOGLO;EDUCATION;ECOLE PRIMAIRE;PUBLIC;Mauvais;7,536883;1,564369;
8816;PLATEAUX;ANIE;GLITO;GLAGON;EPP GLAGON;EDUCATION;ECOLE PRIMAIRE;PUBLIC;Mauvais;7,582653;1,553898;
8817;PLATEAUX;ANIE;GLITO;DETOE;EPP DETOE;EDUCATION;ECOLE PRIMAIRE;PUBLIC;Mauvais;7,662684;1,602897;
8818;PLATEAUX;ANIE;GLITO;LOAWODAN;EPP LOAWODAN;EDUCATION;ECOLE PRIMAIRE;PUBLIC;Mauvais;7,63562;1,521056;
8819;PLATEAUX;ANIE;GLITO;DASSAGBA;EPP DASSAGBA;EDUCATION;ECOLE PRIMAIRE;PUBLIC;Mauvais;7,616219;1,603721;
8820;PLATEAUX;ANIE;GLITO;AYIBOU KABYE COPE;EPP AYIBOU KABYE COPE;EDUCATION;ECOLE PRIMAIRE;PUBLIC;Mauvais;7,577286;1,495957;
8821;PLATEAUX;ANIE;GLITO;AGOSSOU HOUNDJE;EPP AGOSSOU HOUNDJE;EDUCATION;ECOLE PRIMAIRE;PUBLIC;Mauvais;7,707876;1,502661;
8822;PLATEAUX;ANIE;GLITO;ADJAKO;EPP ADJAKO;EDUCATION;ECOLE PRIMAIRE;PUBLIC;Mauvais;7,672537;1,52101;
8824;PLATEAUX;EST-MONO;ELAVAGNON;ELAVAGNON;EPP CENTRALE A ET B;EDUCATION;ECOLE PRIMAIRE;PUBLIC;Bon;7,949796;1,286147;
8825;PLATEAUX;EST-MONO;ELAVAGNON;ELAVAGNON;EPP ELAVAGNON G/C;EDUCATION;ECOLE PRIMAIRE;PUBLIC;Bon;7,94423;1,282813;
8828;PLATEAUX;EST-MONO;ELAVAGNON;KEMERIDA I;EPP KEMERIDA I;EDUCATION;ECOLE PRIMAIRE;PUBLIC;Mauvais;7,899632;1,243125;
8829;PLATEAUX;EST-MONO;ELAVAGNON;KEMERIDA II;EPP KEMERIDA II;EDUCATION;ECOLE PRIMAIRE;PUBLIC;Mauvais;7,9256;1,272409;
8831;PLATEAUX;AMOU;AVEDJE;ADJIGO;EPP ADJIGO;EDUCATION;ECOLE PRIMAIRE;PUBLIC;En construction;7,375556;1,131161;
8832;PLATEAUX;AMOU;AVEDJE;AGBE ATI;EPP AGBE ATI;EDUCATION;ECOLE PRIMAIRE;PUBLIC;Mauvais;7,44746;1,141673;
8834;PLATEAUX;AMOU;AVEDJE;AVEDJE;EPC AVEDJE;EDUCATION;ECOLE PRIMAIRE;CONFESSIONNEL;Bon;7,46564;1,135902;
8835;PLATEAUX;AMOU;AVEDJE;KPATI COPE;EPP KPATI COPE;EDUCATION;ECOLE PRIMAIRE;PUBLIC;Mauvais;7,36098;1,116698;
8836;PLATEAUX;AMOU;AVEDJE;LOTO;EPP LOTO;EDUCATION;ECOLE PRIMAIRE;PUBLIC;Mauvais;7,412191;1,120477;
8837;PLATEAUX;AMOU;AVEDJE;ORAFOU;EPP OKAFOU;EDUCATION;ECOLE PRIMAIRE;PUBLIC;Mauvais;7,469738;1,122569;
8838;PLATEAUX;AMOU;HIHEATRO;HIHEATRO;EPC SACRE CŒUR DE JESUS DE HIHEATRO;EDUCATION;ECOLE PRIMAIRE;CONFESSIONNEL;Bon;7,537444;1,104889;
8840;PLATEAUX;AMOU;HIHEATRO;SAGOUDA;EPP SAGOUDA;EDUCATION;ECOLE PRIMAIRE;PUBLIC;Mauvais;7,569011;1,046839;
8841;PLATEAUX;AMOU;HIHEATRO;LOM NAVA;EPP GOUDEVE LOM NAVA;EDUCATION;ECOLE PRIMAIRE;PUBLIC;Bon;7,56027;1,079039;
8843;PLATEAUX;AMOU;HIHEATRO;IWLOBO;EPC IWLOBO;EDUCATION;ECOLE PRIMAIRE;CONFESSIONNEL;Mauvais;7,571133;1,014;
8844;PLATEAUX;AMOU;HIHEATRO;IWASSI;EPP IWASSI;EDUCATION;ECOLE PRIMAIRE;PUBLIC;Mauvais;7,575456;1,027054;
8846;PLATEAUX;AMOU;HIHEATRO;HIHEATRO;EPP HIHEATRO II;EDUCATION;ECOLE PRIMAIRE;PUBLIC;Bon;7,533132;1,100007;
8847;PLATEAUX;AMOU;HIHEATRO;HIHEATRO;EPP CENTRALE G/A B C;EDUCATION;ECOLE PRIMAIRE;PUBLIC;Bon;7,539837;1,104521;
8848;PLATEAUX;AMOU;HIHEATRO;AZAFI;EPP AZAFI;EDUCATION;ECOLE PRIMAIRE;PUBLIC;Mauvais;7,57119;1,039328;
8850;PLATEAUX;AMOU;HIHEATRO;AGOMAZA;EPP AGOMAZA;EDUCATION;ECOLE PRIMAIRE;PUBLIC;Mauvais;7,582387;1,059104;
8853;PLATEAUX;AMOU;HIHEATRO;ELAVAGNON;EPP ELAVAGNON;EDUCATION;ECOLE PRIMAIRE;PUBLIC;Bon;7,528124;1,096596;
8855;PLATEAUX;AMOU;HIHEATRO;DEME;EPP DEME;EDUCATION;ECOLE PRIMAIRE;PUBLIC;Bon;7,590237;1,074022;
8859;PLATEAUX;HAHO;KPEDOME;HAKE;EPP HAKE;EDUCATION;ECOLE PRIMAIRE;PUBLIC;Mauvais;7,101767;1,053179;
8860;PLATEAUX;HAHO;KPEDOME;YAVA;EPP YAVA;EDUCATION;ECOLE PRIMAIRE;PUBLIC;Mauvais;7,119788;1,197508;
8861;PLATEAUX;HAHO;KPEDOME;GADA COPE;EPP ADEKPE GADA COPE;EDUCATION;ECOLE PRIMAIRE;PUBLIC;Mauvais;7,013004;1,128273;
8862;PLATEAUX;HAHO;KPEDOME;HAKE EST;EPP HAKE EST;EDUCATION;ECOLE PRIMAIRE;PUBLIC;Mauvais;7,106025;1,244652;
8863;PLATEAUX;HAHO;KPEDOME;KOKOLIAKPE;EPP KOKOLIAKPE;EDUCATION;ECOLE PRIMAIRE;PUBLIC;Mauvais;7,079472;1,059468;
8864;PLATEAUX;HAHO;KPEDOME;KOMLAM COPE;EPP KOMLAM COPE;EDUCATION;ECOLE PRIMAIRE;PUBLIC;Mauvais;7,127081;1,236451;
8865;PLATEAUX;HAHO;KPEDOME;KPEDIKE;EPP KPEDIKE;EDUCATION;ECOLE PRIMAIRE;PUBLIC;Bon;7,055192;1,015006;
8866;PLATEAUX;HAHO;KPEDOME;KPEDOME;EPC ORPHELINAT ET KPEDOME;EDUCATION;ECOLE PRIMAIRE;CONFESSIONNEL;Bon;6,979086;1,172336;
8867;PLATEAUX;HAHO;KPEDOME;KPEDOME;EPL JESUS CHRIST ET SEIGNEUR;EDUCATION;ECOLE PRIMAIRE;PUBLIC;Mauvais;6,970292;1,174344;
8868;PLATEAUX;HAHO;KPEDOME;KPEDOME;EPP KPEDOME A ET B;EDUCATION;ECOLE PRIMAIRE;PUBLIC;Mauvais;6,969976;1,171158;
8869;PLATEAUX;HAHO;KPEDOME;KPEGBADJA;EPP KPEGBADJA;EDUCATION;ECOLE PRIMAIRE;PUBLIC;Mauvais;7,110974;1,257883;
8870;PLATEAUX;HAHO;KPEDOME;SOMONE COPE;EPP SOMONE COPE;EDUCATION;ECOLE PRIMAIRE;PUBLIC;Mauvais;7,135918;1,210026;
8871;PLATEAUX;HAHO;KPEDOME;TCHEKOUNI COPE;EPP TCHEKOUNI COPE;EDUCATION;ECOLE PRIMAIRE;PUBLIC;Mauvais;7,113682;1,049395;
8872;PLATEAUX;HAHO;KPEDOME;TCHIKPE;EPP TCHIKPE;EDUCATION;ECOLE PRIMAIRE;PUBLIC;Mauvais;7,026397;1,141565;
8873;PLATEAUX;HAHO;KPEDOME;TSINIGAN;EPP TSINIGAN;EDUCATION;ECOLE PRIMAIRE;PUBLIC;Mauvais;7,016123;1,008226;
8874;PLATEAUX;HAHO;KPEDOME;DETOE;EPP DETOE;EDUCATION;ECOLE PRIMAIRE;PUBLIC;Mauvais;7,10839;1,022511;
8875;PLATEAUX;HAHO;KPEDOME;FARE COPE;EPP FARE COPE;EDUCATION;ECOLE PRIMAIRE;PUBLIC;Mauvais;7,092503;1,032769;
8876;PLATEAUX;HAHO;KPEDOME;TROUVITA;EPP TROUVITA;EDUCATION;ECOLE PRIMAIRE;PUBLIC;Mauvais;7,111992;1,100522;
8877;PLATEAUX;HAHO;KPEDOME;ALATI KPOTA;EPP ALATI KPOTA;EDUCATION;ECOLE PRIMAIRE;PUBLIC;Mauvais;7,057622;0,999941;
8878;PLATEAUX;HAHO;KPEDOME;DJAKPATA;EPP DJAKPATA;EDUCATION;ECOLE PRIMAIRE;PUBLIC;Mauvais;7,10466;1,271865;
8879;PLATEAUX;HAHO;KPEDOME;ABALA;EPP ABALA;EDUCATION;ECOLE PRIMAIRE;PUBLIC;Mauvais;6,988575;1,135506;
8880;PLATEAUX;HAHO;KPEDOME;ADOVI COPE;EPP ADOVI COPE;EDUCATION;ECOLE PRIMAIRE;PUBLIC;Mauvais;7,051932;1,126147;
8881;PLATEAUX;HAHO;KPEDOME;AGBATITOE;EPC AGBATITOE;EDUCATION;ECOLE PRIMAIRE;CONFESSIONNEL;Bon;7,071705;1,152659;
8882;PLATEAUX;HAHO;KPEDOME;AGBATITOE;EPP AGBATITOE;EDUCATION;ECOLE PRIMAIRE;PUBLIC;Mauvais;7,070854;1,149562;
8883;PLATEAUX;HAHO;KPEDOME;AKAME;EPP AKAME;EDUCATION;ECOLE PRIMAIRE;PUBLIC;Mauvais;7,002947;1,163245;
8885;PLATEAUX;HAHO;KPEDOME;EHOUI;EPP EHOUI;EDUCATION;ECOLE PRIMAIRE;PUBLIC;Mauvais;7,124453;0,989373;
8887;PLATEAUX;HAHO;KPEDOME;AVASSIKPE;EPP AVASSIKPE;EDUCATION;ECOLE PRIMAIRE;PUBLIC;Bon;7,076394;1,202237;
8888;PLATEAUX;HAHO;KPEDOME;AVOVO;EPP AVOVO;EDUCATION;ECOLE PRIMAIRE;PUBLIC;Bon;7,071644;1,173439;
8889;PLATEAUX;HAHO;KPEDOME;BAKO COPE;EPP BAKO COPE;EDUCATION;ECOLE PRIMAIRE;PUBLIC;Mauvais;7,134292;1,163244;
